id,cate,title,lead,time,tag
643613,Thế giới,Điểm mặt các chiến lược gia đặc biệt trong 'cỗ máy' tranh cử của ông Trump,"Những người con và cộng sự của Tổng thống Donald Trump đóng một vai trò vô cùng quan trọng trong chiến dịch tái tranh cử của ông, tập hợp người ủng hộ và quyết đấu với các đối thủ.",25-05-2020,"['chiến lược gia', 'Donald Trump', 'Mỹ']"
658575,Thế giới,"Ấn Độ phong thần' cho virus corona, ngày ngày thờ cúng","Ông Anilan Muhoortha, sống tại Kadakkal, Kerala, Ấn Độ đã lập một đền thờ riêng cho virus corona, phong loại virus này thành thánh thần và ngày ngày thợ phúng, cầu nguyện.",18-07-2020,"['virus corona', 'Ấn Độ', 'COVID-19']"
662632,Thế giới,"Thế giới tăng kỷ lục ca nhiễm, Brazil có Bộ trưởng thứ 6 nhiễm Covid-19","Theo Tổ chức Y tế Thế giới (WHO), trong ngày 31/7, thế giới ghi nhận 292.527 ca nhiễm Covid-19, mức tăng kỷ lục kể từ khi dịch bùng phát.",01-08-2020,"['COVID-19', 'virus corona', 'Brazil']"
643763,Thế giới,Chiến dịch đưa Hồng quân vào trung tâm nước Đức,"Những tháng cuối năm 1944, quân đội Đức quốc xã rơi vào tình trạng kiệt quệ, thương vong nặng nề.",26-05-2020,"['chiến tranh', 'thế chiến hai', 'Liên Xô', 'Đức']"
658522,Thế giới,"Khám phá món mỳ 'bẩn', đặc sản nổi tiếng của Indonesia","Dù được gọi là mỳ 'bẩn', nhưng đây là món mỳ nổi tiếng rất được yêu thích tại Indonesia.",18-07-2020,"['Mỳ bẩn', 'Indonesia', 'đặc sản']"
661547,Thế giới,"Trung Quốc tăng ca nhiễm, Cố vấn an ninh quốc gia Mỹ nhiễm Covid-19","Trung Quốc đại lục, ngày 27/7, ghi nhận thêm 68 ca nhiễm mới, cao nhất kể từ đầu tháng 3, trong đó có 57 ca lây nhiễm trong cộng đồng ở Tân Cương và 2 ca ở Bắc Kinh.",28-07-2020,"['COVID-19', 'virus corona', 'corona thế giới']"
644393,Thế giới,"Cái chết thương tâm của bé gái khiến người Nhật ""bừng tỉnh"" về nạn lạm dụng trẻ em","Cái chết của bé gái 5 tuổi Yua Funato ngày 2/3/2018 đã khiến chính phủ Nhật Bản sau đó phải ban hành luật sửa đổi, cấm cha mẹ và người giám hộ phạt con trẻ bằng đòn roi.",28-05-2020,"['Nhật Bản', 'bạo lực gia đình', 'bạo hành trẻ em']"
659062,Thế giới,Cô gái đạp xe rơi vào hố lụt giữa phố Trung Quốc,"Một phụ nữ đang đạp xe bất thình lình bị rơi xuống hố nước sâu giữa đường ở thành phố Xinyang, tỉnh Hà Nam, Trung Quốc.",20-07-2020,"['Trung Quốc', 'mưa lụt', 'lũ lụt']"
658998,Thế giới,Twitter vô hiệu hoá thông điệp của ông Trump,Mạng xã hội Twitter đã vô hiệu hoá một video kiểu tranh cử mà Tổng thống Mỹ Donald Trump chia sẻ lại hôm 18/7 với lý do có khiếu nại về bản quyền.,19-07-2020,"['Donald Trump', 'Twitter', 'tổng thống Mỹ']"
662561,Thế giới,Thế giới 7 ngày: Covid-19 bùng phát mạnh trở lại,"Trong tuần qua, 25-31/7, thế giới ghi nhận thêm hơn 1,5 triệu ca nhiễm Covid-19, mức tăng cao nhất kể từ khi đại dịch bùng phát.",01-08-2020,"['corona thế giới', 'virus corona', 'COVID-19', 'thế giới 7 ngày']"
654788,Thế giới,Tài xế bị đánh chết não vì từ chối khách không đeo khẩu trang,Một tài xế xe buýt ở tây nam nước Pháp được thông báo là chết não sau khi bị một nhóm hành khách không đeo khẩu trang đánh đập.,07-07-2020,"['virus corona', 'COVID-19', 'Hành khách']"
658950,Thế giới,"Ổ Covid-19 mới bùng phát ở Trung Quốc, con số đáng buồn tại Nhật","Dịch Covid-19 tiếp tục diễn biến phức tạp ở nhiều quốc gia và đến nay đã lây nhiễm cho trên 14,4 triệu người, trong đó 604.054 người đã tử vong.",19-07-2020,"['COVID-19', 'virus corona']"
633176,Thế giới,Bí mật vụ phóng vệ tinh Liên Xô khiến nước Mỹ choáng váng,"Ngày 4/10/1957, vệ tinh nhân tạo đầu tiên của loài người được phóng lên quỹ đạo gần Trái đất, đánh dấu bước ngoặt trong việc chinh phục không gian vũ trụ.",15-04-2020,"['Liên Xô', 'vũ trụ', 'vệ tinh']"
627530,Thế giới,Liên Xô đã thúc đẩy Mỹ giáp chiến với Nhật như thế nào?,"Sau khi cuộc chiến tranh vệ quốc bắt đầu, một trong những mối quan tâm hàng đầu của Liên Xô là liệu Nhật Bản có tấn công Liên Xô từ phía đông hay không.",25-03-2020,"['Nhật', 'Trân Châu Cảng', 'Mỹ', 'tình báo', 'Liên Xô']"
614071,Thế giới,Người phụ nữ giả vờ nhiễm virus corona để dọa trộm,"Một người phụ nữ Trung Quốc đã đuổi được một tên trộm, bằng cách giả vờ lên cơn ho như thể bị nhiễm",06-02-2020,"['virus corona', 'Trung Quốc', 'Virus viêm phổi']"
617217,Thế giới,Những 'chiến binh' lặng thầm chống chọi bão Covid-19 ở TQ,Sự bùng phát của virus corona mới tại Trung Quốc như một đám mây đen khổng lồ phủ bóng lên khắp nơi và mọi mặt của đời sống.,18-02-2020,"['COVID-19', 'virus corona']"
617167,Thế giới,"Ông Trump ngồi xe ""Quái thú"" dạo quanh đường đua danh giá nhất Mỹ","Tổng thống Donald Trump dạo một vòng quanh đường đua Daytona 500 trên siêu xe limousine biệt danh ""Quái thú"" của ông trong tiếng reo hò của những người hâm mộ giải đua xe danh giá nhất Mỹ.",18-02-2020,"['đua xe', 'bầu cử tổng thống Mỹ', 'Mỹ', 'Donald Trump', 'siêu xe Quái thú']"
631831,Thế giới,Tiệm bánh Ấn Độ gây tranh cãi vì bán sản phẩm hình virus corona,Một tiệm bánh ngọt ở Ấn Độ đã làm dậy sóng dư luận khi tung ra thị trường các sản phẩm mới có hình virus corona giữa lúc dịch Covid-19 hoành hành tại nước này.,09-04-2020,"['virus corona', 'COVID-19', 'Ấn Độ']"
644271,Thế giới,"Những em bé sơ sinh mắc kẹt nơi xa lạ, không cha mẹ bên cạnh vì Covid-19","Trong một căn phòng ở một khách sạn tại ngoại ô thủ đô Kiev, Ukraina, có hàng chục bé sơ sinh đang bị mắc kẹt.",27-05-2020,"['COVID-19', 'virus corona']"
644202,Thế giới,Ông Trump lần đầu bị kiểm duyệt thông điệp trên mạng xã hội,"Lần đầu tiên, Twitter đã gắn nhãn cảnh báo kiểm chứng sự thật đối với thông điệp do Tổng thống Mỹ Donald Trump cho đăng tải trên mạng xã hội này.",27-05-2020,"['Donald Trump', 'Twitter']"
604612,Thế giới,Giải mật cuộc tấn công trực diện của Mỹ vào tình báo Liên Xô,"Đầu năm 1981, chỉ 2 ngày sau khi nhậm chức, Tổng thống Mỹ R. Reagan đã triệu tập Giám đốc CIA W. Casey và chỉ thị ông này ""có những biện pháp mạnh để giáng cho Liên Xô những đòn tổn thất nặng nề"".",31-12-2019,"['phản gián', 'KGB', 'Mỹ', 'CIA', 'gián điệp', 'Liên Xô']"
644060,Thế giới,"Kẹt giữa đấu đá Mỹ-Trung, Australia rơi tình cảnh 'trên đe dưới búa'","Căng thẳng leo thang giữa Washington và Bắc Kinh đang đặt Canberra vào thế tiến thoái lưỡng nan - nghiêng về phía Mỹ thì 'chịu trận' của Trung Quốc, còn ngả theo Trung Quốc thì sứt mẻ với Mỹ.",27-05-2020,"['Mỹ', 'Australia', 'Trung Quốc', 'căng thẳng Mỹ - Trung']"
644117,Thế giới,Ông Trump hứng phép thử kép giữa sức ép Covid-19,"Kim Jong Un ra lệnh cho Triều Tiên tăng cường năng lực ngăn chặn hạt nhân, còn tàu dầu Iran tiến vào lãnh hải Venezuela bất chấp Mỹ phản đối - đây được coi là phép thử kép mà chính quyền Trump phải đối mặt giữa lúc chật vật chống dịch Covid-19.",27-05-2020,"['Mỹ', 'Donald Trump', 'COVID-19', 'Triều Tiên', 'Iran']"
604896,Thế giới,Viên đại tá Mỹ làm gián điệp cho Liên Xô hàng chục năm,KGB đã trao cho Trofimmov trước sau đến 300.000USD và đề nghị chính phủ trao tặng ông Huân chương Cờ đỏ.,03-01-2020,"['gián điệp', 'tình báo Liên Xô', 'tình báo', 'điệp viên Liên Xô']"
603710,Thế giới,Chiến dịch táo bạo của CIA đánh cắp trực thăng tấn công Liên Xô,Mỹ và các nước phương Tây rất thèm muốn được khám phá một chiếc Mi-25 “Hind-D,27-12-2019,"['cia đánh cắp trực thăng liên xô', 'mi-25', 'trực thăng tấn công', 'CIA']"
604322,Ô tô - Xe máy,Đạo chích ăn trộm chiếc limousine quý hiếm của lãnh tụ Liên Xô,6 người đàn ông không rõ danh tính đã đánh cắp chiếc xe limousine bọc thép ZiS-115 được cho là của nhà lãnh đạo Liên Xô Joseph Stalin trong thời kỳ hậu chiến tranh.,29-12-2019,"['xe bọc thép', 'xe Limousine']"
646630,Thế giới,"Con người sắp sở hữu khả năng ""tàng hình""?","Các nhà nghiên cứu đã chuyển thành công khả năng ngụy trang tự nhiên thường thấy ở một số loài mực, bạch tuộc... vào tế bào người.",05-06-2020,"['khoa học', 'nghiên cứu khoa học']"
644610,Thế giới,Nhà thờ trên đỉnh núi: Con đường hành hương 'cận kề cửa tử',"Chỉ có một lối lên duy nhất, trèo qua những phiến đá cheo leo, đường đến nhà thờ Abuna Yemata Guh có thể khiến bạn phải đánh đổi bằng cả mạng sống bất cứ lúc nào.",29-05-2020,"['hành hương', 'nhà thờ', 'cửa tử', 'Ethiopia']"
601522,Thế giới,"Lộ diện các hạ nghị sĩ Dân chủ ""phản đảng""",Hạ viện Mỹ ngày 18/12 đã tiến hành bỏ phiếu phê chuẩn luận tội Tổng thống Donald Trump vì hai cáo buộc lạm dụng quyền lực và cản trở Quốc hội.,19-12-2019,"['Hạ viện Mỹ', 'Donald Trump', 'Mỹ', 'luận tội tổng thống']"
598789,Thế giới,Cuộc đời thứ hai của “điệp viên Cambridge” lừng danh,"Bộ 5 Cambridge nổi tiếng (Donald Mclean, Guy Burgess, Kim Philby, Anthony Blunt và John Cairncross) đều là các quan chức của cơ quan tình báo và Bộ Ngoại giao Anh kiêm điệp viên của Liên Xô những năm 1930.",16-12-2019,"['tình báo', 'Liên Xô', 'điệp báo', 'gián điệp', 'điệp viên', 'Anh']"
629712,Thế giới,Giám đốc bệnh viện nơi Putin tới thăm nhiễm Covid-19,"Truyền thông Nga đồng loạt đưa tin, giám đốc bệnh viện Communarka ở Moscow, nơi Tổng thống Vladimir Putin gần đây đến thị sát công tác điều trị bệnh nhân Covid-19, vừa có kết quả xét nghiệm dương tính với virus corona chủng mới.",31-03-2020,"['virus corona', 'Nga', 'COVID-19', 'Putin']"
644201,Thế giới,"Số ca tử vong ở Anh, Mỹ vượt mốc mới, Nga hoãn diễu binh vì Covid-19","Tình hình dịch Covid-19 tiếp tục diễn biến phức tạp trên thế giới, khiến số ca tử vong ở Anh và Mỹ đều vượt các mốc mới và buộc Nga phải hoãn diễu binh mừng ngày chiến thắng phát xít Đức thêm một lần nữa.",27-05-2020,"['virus corona', 'COVID-19']"
627644,Thế giới,Mất việc vì giấu triệu chứng nhiễm Covid-19 khi bay về TQ,"Nhân viên thuộc một công ty công nghệ sinh học ở Mỹ, người đang bị công an Bắc Kinh điều tra vì che giấu các triệu chứng nhiễm Covid-19 trong chuyến bay về Trung Quốc, vừa mất việc vì hành động của mình.",25-03-2020,"['Mỹ', 'Trung Quốc', 'virus corona', 'COVID-19']"
644244,Thế giới,"Tranh cãi gay gắt, các đồng minh của ông Trump kiện Chủ tịch Hạ viện Mỹ",Các nghị sĩ thuộc đảng Cộng hòa của Tổng thống Donald Trump đã quyết định sẽ khởi kiện Chủ tịch Hạ viện Mỹ Nancy Pelosi vì hệ thống bỏ phiếu ủy nhiệm mới được cơ quan lập pháp thông qua.,27-05-2020,"['chủ tịch Hạ viện Mỹ', 'Mỹ']"
630366,Thế giới,EU xin lỗi vì không sớm trợ giúp Italia chống Covid-19,Một lãnh đạo của Liên minh châu Âu (EU) đã lên tiếng xin lỗi Italia vì tổ chức này không kịp thời hỗ trợ quốc gia chịu ảnh hưởng nặng nề nhất khu vực vì sự bùng phát phát của dịch Covid-19.,03-04-2020,"['EU', 'Italia', 'COVID-19', 'virus corona']"
665874,Kinh Doanh,"Hàng vạn shipper đổ ra đường, khốc liệt giành 200 triệu USD","Liên tục đưa ra các khuyến mãi “free ship”, các ứng dụng giao đồ ăn đang tìm đủ mọi cách để lấy lòng người tiêu dùng khi cuộc đua ngày càng khốc liệt.",17-08-2020,"['đồ ăn trực tuyến', 'đặt đồ ăn', 'kinh doanh mùa dịch']"
628777,Thế giới,Hàng ngàn người Ukraina đổ về biên giới Ba Lan chờ về nước trước giờ phong tỏa,Hàng ngàn người Ukraina làm việc ở châu Âu đang ùn ùn đổ về khu vực cửa khẩu Ba Lan để tìm cách hồi hương trước khi đất nước họ đóng cửa biên giới để dập dịch Covid-19.,28-03-2020,"['Ukraina', 'virus corona', 'Ba Lan', 'COVID-19']"
604028,Thế giới,"""Người nhện"" tay không trèo nhà tầng cứu bé lơ lửng ngoài cửa sổ","Hai người qua đường nhanh trí và dũng cảm đã tay không trèo lên tầng 4 của chung cư để giải cứu bé trai bị kẹt cổ vào chấn song, treo lơ lửng ngoài cửa sổ.",29-12-2019,"['giải cứu bé bị mắc kẹt', 'chuyện hy hữu', 'Trung Quốc', 'người nhện đời thực']"
603790,Thế giới,Thót tim cảnh cứu bé trai bị chó dữ tấn công,"Những hình ảnh được camera theo dõi ghi lại cho thấy, một chàng trai người Brazil đã dũng cảm cứu sống một cậu bé 4 tuổi bị chó dữ tấn công.",29-12-2019,"['dũng cảm', 'chó dữ', 'Brazil', 'cậu bé', 'động vật', 'cứu sống']"
640391,Thế giới,Nhận diện 'Vũ khí chiến lược mới' của Kim Jong Un,"""Vũ khí chiến lược mới"" mà nhà lãnh đạo Triều Tiên nhắc đến trong bài phát biểu cuối năm ngoái nhiều khả năng là con tàu ngầm 3.000 tấn được trang bị nhiều tên lửa đạn đạo.",12-05-2020,"['Triều Tiên', 'Kim Jong Un', 'vũ khí hạt nhân']"
641389,Thế giới,Kim Jong Un thay chỉ huy đội vệ sĩ,"Lãnh đạo Triều Tiên Kim Jong Un vừa bất ngờ thay thế cả lãnh đạo cơ quan tình báo và đội trưởng đội vệ sĩ của ông, theo báo chí Hàn Quốc.",15-05-2020,"['Triều Tiên', 'Kim Jong Un']"
594024,Thế giới,Công chúa Huawei - 'Lá bài' trong thương chiến,"Trong buổi phỏng vấn với CNN Business, nhà sáng lập Huawei Nhậm Chính Phi đã có những chia sẻ về con gái ông, Giám đốc tài chính Mạnh Vãn Chu đang bị tạm giam tại Canada.",02-12-2019,"['Mạnh Vãn Chu', 'Mỹ', 'Trung Quốc', 'Huawei', 'Nhậm Chính Phi', 'thương chiến', 'cuộc chiến thương mại', 'Mỹ - Trung', 'Ceo']"
593207,Thế giới,Chiến công xuất sắc của các nữ tình báo viên Liên Xô xinh đẹp,"Đôn hậu, hiền lành là những phẩm chất đặc trưng của người phụ nữ Nga. Và khi cần, họ sẵn sàng xả thân vì việc nước mà hoạt động tình báo và lập nhiều chiến công xuất sắc.",03-12-2019,"['điệp viên', 'tình báo', 'Liên Xô', 'mật vụ', 'KGB']"
644557,Thế giới,'Công chúa Huawei' hứng 'đòn giáng mạnh' trước phiên xử dẫn độ sang Mỹ,"Giám đốc tài chính Huawei Mạnh Vãn Chu vừa hứng ""đòn giáng"" mới khi thất bại trước tòa án Canada trong nỗ lực chống bị dẫn độ sang Mỹ.",28-05-2020,"['Huawei', 'Trung Quốc', 'Mạnh Vãn Châu', 'Mỹ', 'Canada']"
